registration_id,email,first_name,last_name,phone,birthdate,parent_email,assigned_role,team_name,age_group,fee_amount,payment_status,gear_item,gear_size,gear_quantity,registered_at
6309,liam.oakley89@corp.io,Liam,Oakley,555-4240,2018-04-16,parent_oakley@corp.io,player,U10 Storm,U10,40.00,unpaid,Jersey,L,1,2026-06-23 12:58:00
6310,sophia.smith46@gmail.com,Sophia,Smith,555-2551,1974-12-24,,volunteer,U10 Storm,U10,60.00,paid,Socks,L,3,2026-06-06 08:23:00
6311,oliver.brown13@hotmail.com,Oliver,Brown,555-9743,1983-02-22,,coach,U14 Eagles,U14,25.00,paid,Jersey,M,1,2026-06-15 08:39:00
6312,noah.johnson9@outlook.com,Noah,Johnson,555-2907,2015-11-08,parent_johnson@outlook.com,player,U14 Eagles,U14,25.00,paid,Jersey,YL,1,2026-06-20 17:07:00
6313,oliver.williams79@gmail.com,Oliver,Williams,555-4667,1984-02-27,,coach,U14 Eagles,U14,45.00,paid,Shorts,YL,3,2026-06-24 13:35:00
6314,emma.oakley73@gmail.com,Emma,Oakley,555-6928,1987-11-20,,coachh,U14 Cobras,U14,25.00,partial,Jersey,S,1,2026-06-19 15:28:00
6315,marcus.smith8@corp.io,Marcus,Smith,555-4207,1980-10-24,,volunteer,U14 Eagles,U14,75.00,unpaid,Jersey,YS,3,2026-06-23 09:32:00
6316,timmy.oakley34@yahoo.com,Timmy,Oakley,555-5867,2014-07-10,parent_oakley@corp.io,player,U10 Tigers,U10,10.00,paid,Cleats,XL,1,2026-06-29 11:40:00
6317,noah.jones17@outlook.com,Noah,Jones,555-5056,1970-12-05,,coach,U10 Storm,U10,20.00,unpaid,Socks,YS,2,2026-06-19 17:10:00
6318,isabella.brodie43@gmail.com,Isabella,Brodie,555-9903,2014-07-28,parent_brodie@gmail.com,player,U14 Eagles,U14,20.00,paid,Shorts,S,1,2026-06-15 11:30:00
6319,alex.brodie69@outlook.com,Alex,Brodie,555-6399,1981-05-23,,volunter,U12 Lightning,U12,50.00,paid,Jersey,M,2,2026-06-21 12:18:00
6320,daniel.brodie44@corp.io,Daniel,Brodie,555-8587,1976-03-30,,parent,U10 Storm,U10,60.00,paid,Cleats,XL,3,2026-06-11 17:46:00
6321,daniel.hopper28@outlook.com,Daniel,Hopper,555-2673,2012-06-20,parent_hopper@gmail.com,player,U10 Storm,U10,20.00,partial,Cleats,S,1,2026-06-11 15:19:00
6322,marcus.miller29@gmail.com,Marcus,Miller,555-5852,1975-02-21,,coach,U12 Bears,U12,25.00,unpaid,Jersey,S,1,2026-06-01 10:41:00
6323,marcus.miller54@corp.io,Marcus,Miller,555-2268,1987-05-07,,coach,U14 Eagles,U14,10.00,partial,Shorts,YS,1,2026-06-01 11:57:00
6324,alex.garcia14@corp.io,Alex,Garcia,555-5483,1995-07-24,,parent,U10 Tigers,U10,25.00,paid,Jersey,S,1,2026-06-18 14:05:00
6325,sophia.vance82@corp.io,Sophia,Vance,555-9573,1987-05-16,,coach,U14 Eagles,U14,20.00,unpaid,Shorts,M,2,2026-06-25 10:19:00
6326,marcus.davis12@yahoo.com,Marcus,Davis,555-7707,1970-09-08,,parent,U12 Bears,U12,15.00,paid,Cleats,M,1,2026-06-21 08:07:00
6327,isabella.martinez60@gmail.com,Isabella,Martinez,555-3489,1975-06-15,,parent,U12 Bears,U12,25.00,partial,Jersey,M,1,2026-06-05 08:09:00
6328,olivia.smith71@yahoo.com,Olivia,Smith,555-2298,1994-08-29,,coach,U14 Cobras,U14,10.00,partial,Socks,YM,1,2026-06-07 17:20:00
6329,emma.johnson31@yahoo.com,Emma,Johnson,555-9752,2015-03-04,parent_johnson@outlook.com,player,U12 Lightning,U12,25.00,unpaid,Jersey,S,1,2026-06-12 10:13:00
6330,alex.martinez7@hotmail.com,Alex,Martinez,555-1252,1992-08-12,,parent,U14 Eagles,U14,20.00,partial,Cleats,M,1,2026-06-04 10:45:00
6331,isabella.oakley1@yahoo.com,Isabella,Oakley,555-3369,1982-11-23,,coach,U10 Storm,U10,10.00,partial,Shorts,XL,1,2026-06-02 09:52:00
6332,william.miller47@outlook.com,William,Miller,555-7014,1984-08-07,,volunteer,U14 Eagles,U14,15.00,partial,Cleats,XL,1,2026-06-20 12:05:00
6333,timmy.oakley54@yahoo.com,Timmy,Oakley,555-8605,1995-12-10,,volunteer,U14 Eagles,U14,15.00,partial,Jersey,L,1,2026-06-01 17:43:00
6334,daniel.davis71@gmail.com,Daniel,Davis,555-3557,1984-12-16,,volunteer,U10 Tigers,U10,10.00,partial,Shorts,S,1,2026-06-13 10:40:00
6335,daniel.vance69@gmail.com,Daniel,Vance,555-8722,2010-07-15,parent_vance@outlook.com,player,U10 Tigers,U10,30.00,unpaid,Shorts,YS,3,2026-06-15 08:20:00
6336,grace.oakley86@gmail.com,Grace,Oakley,555-2702,2011-03-04,parent_oakley@outlook.com,player,U14 Eagles,U14,40.00,partial,Shorts,M,4,2026-06-21 11:58:00
6337,timmy.smith7@hotmail.com,Timmy,Smith,555-4513,1984-06-30,,volunteer,U12 Lightning,U12,10.00,partial,Socks,L,1,2026-06-08 17:56:00
6338,daniel.rodriguez21@hotmail.com,Daniel,Rodriguez,555-8607,1974-11-21,,coach,U14 Eagles,U14,20.00,paid,Shorts,YL,1,2026-06-10 13:33:00
6339,grace.rodriguez64@gmail.com,Grace,Rodriguez,555-2387,2012-11-19,parent_rodriguez@hotmail.com,player,U14 Eagles,U14,15.00,partial,Socks,XL,1,2026-06-13 17:54:00
6340,marcus.brown89@outlook.com,Marcus,Brown,555-7959,1973-03-05,,coach,U10 Tigers,U10,20.00,partial,Socks,M,1,2026-06-19 16:35:00
6341,timmy.jones25@gmail.com,Timmy,Jones,555-9930,1972-08-25,,volunteer,U14 Cobras,U14,40.00,partial,Socks,YS,2,2026-06-04 14:41:00
6342,sarah.davis37@hotmail.com,Sarah,Davis,555-4164,1987-02-16,,coach,U10 Tigers,U10,10.00,partial,Cleats,XL,1,2026-06-09 14:13:00
6343,emma.vance69@outlook.com,Emma,Vance,555-9051,1976-02-04,,volunteer,U12 Bears,U12,15.00,paid,Shorts,XL,1,2026-06-18 09:16:00
6344,alex.garcia97@hotmail.com,Alex,Garcia,555-2680,1981-04-05,,parent,U10 Storm,U10,30.00,paid,Shorts,YM,3,2026-06-21 08:08:00
6345,sarah.brodie94@corp.io,Sarah,Brodie,555-2335,1972-10-29,,volunteer,U14 Eagles,U14,75.00,partial,Jersey,YM,3,2026-06-23 10:36:00
6346,olivia.brodie2@gmail.com,Olivia,Brodie,555-9748,1970-08-05,,parent,U12 Lightning,U12,10.00,unpaid,Shorts,YS,1,2026-06-24 08:57:00
6347,liam.johnson55@outlook.com,Liam,Johnson,555-7215,2015-01-20,parent_johnson@yahoo.com,player,U12 Lightning,U12,20.00,unpaid,Shorts,YS,1,2026-06-27 13:12:00
6348,olivia.miller37@outlook.com,Olivia,Miller,555-3365,1991-06-26,,coach,U14 Cobras,U14,50.00,partial,Jersey,YM,2,2026-06-26 14:16:00
6349,oliver.martinez37@gmail.com,Oliver,Martinez,555-2087,2016-04-09,parent_martinez@yahoo.com,player,U12 Bears,U12,90.00,unpaid,Jersey,YM,3,2026-06-02 12:17:00
6350,daniel.williams90@corp.io,Daniel,Williams,555-8115,1984-10-28,,coach,U12 Bears,U12,10.00,paid,Cleats,XL,1,2026-06-16 09:23:00
6351,william.williams54@outlook.com,William,Williams,555-1993,2010-11-04,parent_williams@yahoo.com,player,U12 Bears,U12,10.00,paid,Socks,YL,1,2026-06-19 16:57:00
6352,grace.oakley20@corp.io,Grace,Oakley,555-6882,1975-11-07,,volunteer,U12 Bears,U12,20.00,partial,Shorts,YS,1,2026-06-28 16:36:00
6353,william.jones83@gmail.com,William,Jones,555-3760,1979-08-06,,parent,U12 Lightning,U12,50.00,paid,Jersey,YM,2,2026-06-28 15:01:00
6354,james.martinez23@corp.io,James,Martinez,555-8638,2015-07-25,parent_martinez@yahoo.com,player,U14 Eagles,U14,10.00,unpaid,Cleats,XL,1,2026-06-06 17:07:00
6355,noah.williams3@outlook.com,Noah,Williams,555-7335,1987-07-03,,coach,U12 Bears,U12,25.00,paid,Jersey,M,1,2026-06-15 09:41:00
6356,sarah.smith99@gmail.com,Sarah,Smith,555-3370,2018-12-03,parent_smith@corp.io,player,U14 Eagles,U14,45.00,paid,Socks,YM,3,2026-06-08 08:19:00
6357,liam.miller5@corp.io,Liam,Miller,555-8023,1983-03-11,,volunteer,U10 Storm,U10,20.00,paid,Cleats,M,1,2026-06-04 12:48:00
6358,emma.rodriguez9@hotmail.com,Emma,Rodriguez,555-7284,1980-10-27,,coach,U10 Tigers,U10,30.00,unpaid,Shorts,YS,3,2026-06-27 12:53:00
6359,daniel.jones41@hotmail.com,Daniel,Jones,555-3124,1994-10-28,,parent,U14 Eagles,U14,25.00,unpaid,Jersey,XL,1,2026-06-30 09:29:00
6360,ava.martinez13@corp.io,Ava,Martinez,555-4395,2011-12-05,parent_martinez@outlook.com,player,U12 Bears,U12,25.00,partial,Jersey,M,1,2026-06-26 12:47:00
6361,sarah.rodriguez31@hotmail.com,Sarah,Rodriguez,555-6527,1980-06-07,,parent,U12 Lightning,U12,40.00,paid,Shorts,L,2,2026-06-21 13:54:00
6362,liam.oakley59@outlook.com,Liam,Oakley,555-5772,1993-03-12,,coach,U12 Lightning,U12,10.00,unpaid,Socks,L,1,2026-06-26 16:02:00
6363,isabella.smith32@hotmail.com,Isabella,Smith,555-7089,2016-10-25,parent_smith@gmail.com,Player,U10 Storm,U10,10.00,paid,Cleats,YM,1,2026-06-11 09:23:00
6364,timmy.oakley16@yahoo.com,Timmy,Oakley,555-9254,1990-01-24,,parent,U10 Tigers,U10,40.00,partial,Shorts,YL,2,2026-06-25 09:54:00
6365,olivia.jones75@hotmail.com,Olivia,Jones,555-6309,1970-02-19,,coach,U14 Eagles,U14,25.00,paid,Jersey,S,1,2026-06-11 11:35:00
6366,marcus.brown71@gmail.com,Marcus,Brown,555-4007,1986-10-25,,parent,U10 Tigers,U10,10.00,paid,Shorts,S,1,2026-06-17 15:05:00
6367,liam.brown52@gmail.com,Liam,Brown,555-8070,1975-11-02,,volunter,U14 Cobras,U14,30.00,unpaid,Socks,XL,2,2026-06-27 14:38:00
6368,noah.jones65@outlook.com,Noah,Jones,555-1399,2012-06-12,parent_jones@hotmail.com,player,U10 Tigers,U10,20.00,unpaid,Socks,YL,1,2026-06-22 12:03:00
6369,emma.davis40@yahoo.com,Emma,Davis,555-8281,2018-01-24,parent_davis@hotmail.com,player,U14 Eagles,U14,25.00,paid,Jersey,YS,1,2026-06-11 17:51:00
6370,sarah.hopper65@hotmail.com,Sarah,Hopper,555-2219,1975-04-19,,volunteer,U14 Eagles,U14,60.00,unpaid,Cleats,YS,3,2026-06-17 16:17:00
6371,sarah.williams97@corp.io,Sarah,Williams,555-1777,1977-12-21,,volunteer,U14 Eagles,U14,10.00,partial,Shorts,XL,1,2026-06-27 08:54:00
6372,isabella.martinez83@gmail.com,Isabella,Martinez,555-8054,2014-05-18,parent_martinez@outlook.com,player,U14 Cobras,U14,10.00,paid,Socks,YM,1,2026-06-27 14:10:00
6373,grace.vance7@hotmail.com,Grace,Vance,555-5208,1986-03-04,,volunteer,U12 Lightning,U12,20.00,unpaid,Shorts,YS,2,2026-06-30 13:09:00
6374,daniel.hopper55@outlook.com,Daniel,Hopper,555-1612,1993-03-16,,volunteer,U12 Lightning,U12,10.00,paid,Socks,YL,1,2026-06-22 14:08:00
6375,ava.jones85@hotmail.com,Ava,Jones,555-9067,1988-12-19,,coach,U10 Storm,U10,10.00,paid,Socks,S,1,2026-06-18 15:47:00
6376,alex.martinez19@outlook.com,Alex,Martinez,555-3682,1979-01-03,,volunteer,U10 Tigers,U10,60.00,unpaid,Socks,XL,4,2026-06-08 11:58:00
6377,grace.davis84@gmail.com,Grace,Davis,555-9899,1991-12-06,,parent,U10 Tigers,U10,30.00,partial,Shorts,YL,2,2026-06-11 08:35:00
6378,olivia.johnson93@corp.io,Olivia,Johnson,555-6805,1987-09-17,,coach,U14 Cobras,U14,25.00,partial,Jersey,XL,1,2026-06-10 12:24:00
6379,sarah.oakley35@corp.io,Sarah,Oakley,555-2642,1976-11-07,,volunteer,U14 Cobras,U14,15.00,unpaid,Shorts,M,1,2026-06-18 10:27:00
6380,james.johnson38@hotmail.com,James,Johnson,555-9247,1976-03-20,,parent,U12 Lightning,U12,25.00,partial,Jersey,L,1,2026-06-26 15:49:00
6381,grace.rodriguez10@yahoo.com,Grace,Rodriguez,555-2815,2014-01-18,parent_rodriguez@gmail.com,player,U10 Storm,U10,10.00,paid,Cleats,L,1,2026-06-27 16:47:00
6382,emma.jones4@hotmail.com,Emma,Jones,555-2161,1994-11-15,,coach,U14 Cobras,U14,10.00,partial,Socks,S,1,2026-06-04 11:50:00
6383,noah.vance89@hotmail.com,Noah,Vance,555-7395,1987-08-13,,parent,U14 Cobras,U14,40.00,unpaid,Jersey,M,1,2026-06-16 10:06:00
6384,sophia.vance94@gmail.com,Sophia,Vance,555-5152,1989-05-11,,coach,U14 Cobras,U14,15.00,unpaid,Socks,L,1,2026-06-23 14:39:00
6385,oliver.martinez24@corp.io,Oliver,Martinez,555-9080,2015-06-04,parent_martinez@corp.io,player,U12 Lightning,U12,10.00,unpaid,Socks,YS,1,2026-06-19 12:22:00
6386,sophia.miller38@corp.io,Sophia,Miller,555-8368,2017-12-21,parent_miller@yahoo.com,Player,U10 Storm,U10,30.00,unpaid,Cleats,S,2,2026-06-23 16:24:00
6387,alex.jones22@corp.io,Alex,Jones,555-7491,1979-08-29,,parent,U14 Eagles,U14,100.00,paid,Jersey,YS,4,2026-06-27 17:35:00
6388,alex.brown16@outlook.com,Alex,Brown,555-8270,1971-05-15,,parent,U12 Lightning,U12,25.00,partial,Jersey,XL,1,2026-06-07 11:41:00
6389,timmy.martinez47@gmail.com,Timmy,Martinez,555-9634,1985-03-14,,parent,U14 Eagles,U14,10.00,partial,Socks,XL,1,2026-06-22 11:54:00
6390,noah.brodie75@corp.io,Noah,Brodie,555-5422,1984-09-18,,parent,U10 Storm,U10,30.00,partial,Shorts,S,2,2026-06-09 15:28:00
6391,timmy.davis95@corp.io,Timmy,Davis,555-3536,2015-11-13,parent_davis@yahoo.com,player,U12 Bears,U12,20.00,partial,Shorts,L,1,2026-06-07 11:23:00
6392,emma.oakley56@hotmail.com,Emma,Oakley,555-5131,1986-04-01,,volunteer,U12 Bears,U12,10.00,partial,Socks,YS,1,2026-06-19 17:04:00
6393,alex.vance36@corp.io,Alex,Vance,555-1612,2017-12-13,parent_vance@corp.io,player,U10 Storm,U10,20.00,partial,Cleats,L,1,2026-06-27 13:57:00
6394,marcus.brown80@gmail.com,Marcus,Brown,555-5691,1994-02-13,,coach,U10 Storm,U10,20.00,paid,Socks,M,1,2026-06-19 13:13:00
6395,alex.vance83@corp.io,Alex,Vance,555-6829,1993-05-16,,coach,U12 Bears,U12,15.00,unpaid,Shorts,YS,1,2026-06-07 11:29:00
6396,grace.martinez76@corp.io,Grace,Martinez,555-3622,1984-09-11,,coach,U14 Cobras,U14,25.00,partial,Jersey,M,1,2026-06-08 11:39:00
6397,sophia.williams96@yahoo.com,Sophia,Williams,555-1008,2014-03-13,parent_williams@outlook.com,player,U10 Tigers,U10,10.00,unpaid,Socks,L,1,2026-06-04 15:37:00
6398,alex.garcia27@gmail.com,Alex,Garcia,555-3504,1989-05-04,,coach,U12 Bears,U12,75.00,unpaid,Jersey,M,3,2026-06-15 09:03:00
6399,sarah.oakley4@corp.io,Sarah,Oakley,555-4890,1986-06-01,,coach,U14 Cobras,U14,15.00,partial,Socks,YM,1,2026-06-19 11:27:00
6400,william.brodie69@yahoo.com,William,Brodie,555-2378,1970-07-18,,coach,U14 Eagles,U14,80.00,unpaid,Cleats,YM,4,2026-06-07 16:09:00
6401,alex.brodie86@hotmail.com,Alex,Brodie,555-5144,1972-11-02,,coach,U10 Tigers,U10,25.00,paid,Jersey,S,1,2026-06-18 13:38:00
6402,alex.martinez50@hotmail.com,Alex,Martinez,555-5883,1981-10-26,,coach,U10 Tigers,U10,20.00,partial,Socks,L,1,2026-06-21 12:28:00
6403,james.brown37@outlook.com,James,Brown,555-6165,1981-02-08,,parent,U14 Cobras,U14,30.00,partial,Cleats,M,3,2026-06-09 09:56:00
6404,grace.smith98@corp.io,Grace,Smith,555-3622,2013-02-16,parent_smith@hotmail.com,player,U14 Eagles,U14,25.00,paid,Jersey,YL,1,2026-06-27 10:50:00
6405,sophia.williams75@outlook.com,Sophia,Williams,555-1325,1973-04-01,,coach,U12 Lightning,U12,15.00,paid,Socks,YS,1,2026-06-13 14:05:00
6406,grace.brodie10@hotmail.com,Grace,Brodie,555-5238,1980-03-22,,volunteer,U10 Tigers,U10,20.00,partial,Cleats,XL,1,2026-06-02 12:14:00
6407,william.hopper45@outlook.com,William,Hopper,555-3195,2010-01-01,parent_hopper@gmail.com,player,U12 Lightning,U12,25.00,unpaid,Jersey,M,1,2026-06-27 16:31:00
6408,alex.davis56@gmail.com,Alex,Davis,555-3232,1993-10-06,,volunteer,U12 Lightning,U12,50.00,unpaid,Jersey,S,2,2026-06-02 09:33:00
6409,ava.martinez91@gmail.com,Ava,Martinez,555-5354,2011-04-14,parent_martinez@yahoo.com,player,U10 Storm,U10,15.00,unpaid,Shorts,M,1,2026-06-01 11:01:00
6410,olivia.brodie22@gmail.com,Olivia,Brodie,555-8231,1994-09-01,,parent,U10 Storm,U10,20.00,unpaid,Cleats,S,2,2026-06-24 08:20:00
6411,isabella.williams41@gmail.com,Isabella,Williams,555-2451,1985-10-28,,coach,U14 Cobras,U14,25.00,unpaid,Jersey,YL,1,2026-06-16 08:31:00
6412,daniel.davis71@hotmail.com,Daniel,Davis,555-5768,1974-03-25,,volunteer,U14 Eagles,U14,20.00,paid,Shorts,M,2,2026-06-12 10:41:00
6413,oliver.rodriguez89@outlook.com,Oliver,Rodriguez,555-2289,1986-02-20,,volunteer,U10 Tigers,U10,10.00,paid,Shorts,S,1,2026-06-05 16:20:00
6414,olivia.hopper67@yahoo.com,Olivia,Hopper,555-2686,1976-01-26,,coach,U12 Bears,U12,20.00,partial,Cleats,M,2,2026-06-06 08:09:00
6415,oliver.hopper58@hotmail.com,Oliver,Hopper,555-3288,1975-09-19,,volunteer,U12 Bears,U12,10.00,paid,Shorts,S,1,2026-06-10 11:02:00
6416,william.garcia44@yahoo.com,William,Garcia,555-8150,1990-05-07,,parent,U14 Eagles,U14,10.00,paid,Cleats,XL,1,2026-06-26 09:28:00
6417,oliver.miller70@hotmail.com,Oliver,Miller,555-1948,1974-12-09,,volunteer,U10 Tigers,U10,15.00,partial,Socks,YL,1,2026-06-19 17:16:00
6418,grace.oakley49@gmail.com,Grace,Oakley,555-1175,1988-02-25,,parent,U12 Lightning,U12,20.00,paid,Cleats,XL,1,2026-06-06 14:18:00
6419,daniel.brown99@gmail.com,Daniel,Brown,555-4846,2019-04-18,,player,U12 Bears,U12,20.00,partial,Socks,XL,1,2026-06-25 08:07:00
6420,alex.oakley49@outlook.com,Alex,Oakley,555-1728,1971-08-04,,coach,U12 Bears,U12,15.00,partial,Shorts,YM,1,2026-06-20 16:32:00
6421,emma.brodie7@outlook.com,Emma,Brodie,555-1446,2017-12-18,parent_brodie@hotmail.com,player,U10 Storm,U10,15.00,partial,Cleats,XL,1,2026-06-29 17:01:00
6422,timmy.rodriguez41@outlook.com,Timmy,Rodriguez,555-5861,1977-11-02,,parent,U12 Lightning,U12,25.00,unpaid,Jersey,L,1,2026-06-25 10:07:00
6423,daniel.brown55@corp.io,Daniel,Brown,555-7740,1979-03-14,,coach,U12 Bears,U12,10.00,unpaid,Socks,M,1,2026-06-20 08:00:00
6424,william.brown44@hotmail.com,William,Brown,555-9039,1986-01-08,,coach,U12 Lightning,U12,25.00,unpaid,Jersey,YL,1,2026-06-01 16:39:00
6425,isabella.brown54@gmail.com,Isabella,Brown,555-9720,1975-01-16,,parent,U14 Cobras,U14,20.00,partial,Socks,M,1,2026-06-30 15:11:00
6426,alex.brodie90@corp.io,Alex,Brodie,555-1001,2011-11-02,parent_brodie@yahoo.com,player,U10 Storm,U10,10.00,paid,Cleats,XL,1,2026-06-02 15:13:00
6427,timmy.jones96@yahoo.com,Timmy,Jones,555-6414,1989-01-09,,parent,U10 Tigers,U10,10.00,partial,Cleats,S,1,2026-06-05 15:13:00
6428,william.williams23@outlook.com,William,Williams,555-1752,1982-03-17,,parent,U12 Lightning,U12,40.00,paid,Shorts,L,2,2026-06-29 14:14:00
6429,olivia.brodie57@corp.io,Olivia,Brodie,555-5365,1990-12-27,,coach,U12 Lightning,U12,20.00,partial,Cleats,S,1,2026-06-25 11:59:00
6430,marcus.brown26@gmail.com,Marcus,Brown,555-8990,1986-05-11,,volunteer,U14 Cobras,U14,15.00,unpaid,Cleats,YM,1,2026-06-29 08:39:00
6431,ava.garcia30@hotmail.com,Ava,Garcia,555-5582,1973-02-06,,coach,U14 Cobras,U14,20.00,partial,Cleats,YM,1,2026-06-07 14:03:00
6432,olivia.williams4@hotmail.com,Olivia,Williams,555-7801,2016-09-24,parent_williams@gmail.com,player,U10 Storm,U10,40.00,partial,Cleats,S,2,2026-06-01 15:22:00
6433,alex.davis75@gmail.com,Alex,Davis,555-1337,1979-10-07,,volunteer,U12 Lightning,U12,25.00,unpaid,Jersey,M,1,2026-06-10 11:27:00
6434,alex.miller14@yahoo.com,Alex,Miller,555-2726,2019-01-31,parent_miller@outlook.com,player,U10 Storm,U10,50.00,unpaid,Jersey,M,2,2026-06-16 08:25:00
6435,alex.rodriguez68@yahoo.com,Alex,Rodriguez,555-7616,1987-07-26,,volunteer,U10 Tigers,U10,60.00,unpaid,Shorts,L,4,2026-06-05 11:50:00
6436,daniel.garcia11@outlook.com,Daniel,Garcia,555-4570,1973-04-03,,coachh,U14 Cobras,U14,25.00,paid,Jersey,L,1,2026-06-27 12:40:00
6437,timmy.brodie67@hotmail.com,Timmy,Brodie,555-4895,1975-05-12,,coach,U10 Storm,U10,10.00,unpaid,Socks,L,1,2026-06-11 13:33:00
6438,sarah.johnson66@yahoo.com,Sarah,Johnson,555-4425,1984-04-11,,volunteer,U14 Eagles,U14,60.00,partial,Shorts,YL,3,2026-06-19 17:26:00
6439,grace.vance80@hotmail.com,Grace,Vance,555-6064,1986-04-25,,parent,U14 Eagles,U14,15.00,paid,Socks,XL,1,2026-06-05 10:52:00
6440,oliver.johnson29@hotmail.com,Oliver,Johnson,555-8577,1972-11-30,,parent,U14 Cobras,U14,20.00,unpaid,Socks,L,1,2026-06-27 08:34:00
6441,oliver.johnson36@corp.io,Oliver,Johnson,555-2529,1982-02-28,,coach,U14 Eagles,U14,10.00,unpaid,Shorts,YS,1,2026-06-02 12:59:00
6442,isabella.vance72@gmail.com,Isabella,Vance,555-5738,1976-03-17,,volunteer,U10 Storm,U10,25.00,partial,Jersey,L,1,2026-06-08 08:19:00
6443,ava.brown68@corp.io,Ava,Brown,555-7359,1994-08-28,,coach,U12 Bears,U12,20.00,unpaid,Cleats,S,1,2026-06-26 15:16:00
6444,noah.miller60@corp.io,Noah,Miller,555-9384,1971-04-12,,volunteer,U14 Eagles,U14,10.00,paid,Socks,YM,1,2026-06-02 12:47:00
6445,alex.rodriguez13@gmail.com,Alex,Rodriguez,555-5014,2010-09-20,parent_rodriguez@yahoo.com,player,U14 Cobras,U14,20.00,paid,Shorts,YS,1,2026-06-02 09:11:00
6446,timmy.johnson18@hotmail.com,Timmy,Johnson,555-1501,2019-09-23,parent_johnson@outlook.com,player,U14 Eagles,U14,10.00,paid,Shorts,M,1,2026-06-14 14:05:00
6447,sophia.hopper19@outlook.com,Sophia,Hopper,555-3803,1972-11-22,,volunteer,U10 Tigers,U10,60.00,unpaid,Socks,YS,3,2026-06-06 17:15:00
6448,oliver.jones26@outlook.com,Oliver,Jones,555-5715,1976-03-10,,volunteer,U10 Storm,U10,40.00,paid,Shorts,M,2,2026-06-08 13:56:00
6449,olivia.rodriguez95@outlook.com,Olivia,Rodriguez,555-6351,1975-10-21,,volunteer,U10 Storm,U10,20.00,unpaid,Socks,YS,1,2026-06-19 14:30:00
6450,timmy.jones58@yahoo.com,Timmy,Jones,555-6647,1982-02-25,,coach,U12 Bears,U12,30.00,unpaid,Cleats,M,3,2026-06-24 12:42:00
6451,sarah.garcia59@gmail.com,Sarah,Garcia,555-3939,1991-05-16,,volunteer,U12 Lightning,U12,20.00,paid,Socks,L,1,2026-06-17 15:04:00
6452,liam.oakley48@hotmail.com,Liam,Oakley,555-1997,1982-08-09,,volunteer,U10 Tigers,U10,20.00,paid,Socks,YM,2,2026-06-06 16:00:00
6453,sophia.rodriguez13@hotmail.com,Sophia,Rodriguez,555-5711,1970-03-03,,parent,U14 Eagles,U14,10.00,unpaid,Shorts,YS,1,2026-06-12 09:44:00
6454,noah.williams74@corp.io,Noah,Williams,555-1090,1983-05-21,,coach,U12 Lightning,U12,20.00,unpaid,Cleats,XL,1,2026-06-28 12:21:00
6455,grace.garcia22@hotmail.com,Grace,Garcia,555-4197,2016-03-19,parent_garcia@hotmail.com,player,U10 Tigers,U10,20.00,unpaid,Socks,M,1,2026-06-21 09:41:00
6456,emma.rodriguez49@yahoo.com,Emma,Rodriguez,555-1479,1984-03-16,,coach,U14 Cobras,U14,10.00,paid,Shorts,YS,1,2026-06-02 17:51:00
6457,marcus.brown5@corp.io,Marcus,Brown,555-2812,1991-09-03,,coach,U10 Storm,U10,100.00,unpaid,Jersey,YM,4,2026-06-06 11:32:00
6458,olivia.martinez3@hotmail.com,Olivia,Martinez,555-3954,2018-07-06,parent_martinez@yahoo.com,player,U10 Storm,U10,20.00,paid,Cleats,YM,1,2026-06-01 15:54:00
6459,liam.rodriguez32@gmail.com,Liam,Rodriguez,555-8007,1977-05-01,,volunteer,U14 Cobras,U14,15.00,partial,Shorts,XL,1,2026-06-16 16:50:00
6460,ava.garcia45@hotmail.com,Ava,Garcia,555-4440,1990-06-04,,parent,U12 Lightning,U12,20.00,paid,Shorts,L,1,2026-06-20 15:59:00
6461,liam.williams20@yahoo.com,Liam,Williams,555-8550,1970-03-04,,volunteer,U10 Tigers,U10,10.00,paid,Socks,L,1,2026-06-10 08:11:00
6462,william.garcia89@yahoo.com,William,Garcia,555-6651,1973-02-16,,parent,U12 Bears,U12,15.00,partial,Socks,S,1,2026-06-06 08:37:00
6463,daniel.brodie53@yahoo.com,Daniel,Brodie,555-1345,1976-05-05,,volunteer,U10 Tigers,U10,20.00,paid,Socks,S,1,2026-06-06 12:32:00
6464,isabella.oakley27@corp.io,Isabella,Oakley,555-1990,2015-09-08,parent_oakley@yahoo.com,player,U10 Tigers,U10,10.00,partial,Cleats,YS,1,2026-06-28 16:39:00
6465,emma.jones61@yahoo.com,Emma,Jones,555-1018,1975-08-15,,volunteer,U12 Lightning,U12,20.00,paid,Socks,S,1,2026-06-28 15:50:00
6466,grace.brown72@yahoo.com,Grace,Brown,555-9341,1983-09-30,,volunteer,U10 Tigers,U10,25.00,paid,Jersey,YL,1,2026-06-08 16:38:00
6467,olivia.miller82@corp.io,Olivia,Miller,555-8759,1974-11-30,,parent,U12 Lightning,U12,10.00,partial,Cleats,XL,1,2026-06-13 13:44:00
6468,timmy.vance68@outlook.com,Timmy,Vance,555-1824,1980-05-19,,volunteer,U10 Storm,U10,50.00,paid,Jersey,YS,2,2026-06-05 09:51:00
6469,isabella.johnson99@gmail.com,Isabella,Johnson,555-3876,1989-10-22,,parent,U10 Storm,U10,10.00,unpaid,Shorts,XL,1,2026-06-23 17:03:00
